-68,-347,10917,61,
-254,749,24951,112,
-281,1828,21461,123,
-281,2437,17482,174,
-236,2909,12146,196,
-156,2985,7434,178,
-96,2855,2174,86,
-44,2399,-3354,-15,
41,1652,-8428,-10,
153,759,-12074,93,
218,-153,-15247,179,
241,-1107,-19907,200,
261,-2004,-22238,198,
240,-2645,-19841,140,
206,-3001,-15498,89,
172,-3110,-11301,98,
116,-2941,-5468,170,
38,-2501,3026,292,
-50,-1818,11956,296,
-131,-889,17872,202,
-172,119,21875,130,
-192,1002,24614,97,
-220,1697,22590,133,
-231,2187,17791,185,
-194,2490,12564,204,
-137,2644,6877,175,
-104,2630,-213,77,
-60,2421,-8280,-22,
33,1906,-14658,-6,
127,1075,-16858,109,
175,111,-18189,197,
217,-920,-20555,216,
259,-1858,-19427,202,
259,-2562,-20271,131,
234,-2993,-23376,80,
172,-3109,-19076,91,
97,-2909,-5881,164,
16,-2426,9843,282,
-90,-1703,24242,285,
-181,-858,31606,204,
-218,39,31560,139,
-262,983,30943,109,
-300,1847,25314,146,
-288,2498,13053,191,
-239,2843,7,209,
-105,2838,-5153,174,
-47,2496,-4816,65,
39,1885,-6112,-32,
145,1011,-8313,-4,
202,-63,-11672,120,
230,-1218,-18499,202,
267,-2190,-22615,220,
300,-2833,-21126,209,
292,-3224,-17453,135,
236,-3348,-14747,81,
143,-3108,-10793,88,
28,-2519,-2894,163,
-59,-1654,4563,285,
-148,-784,10281,287,
-190,36,15621,203,
-214,987,19607,129,
-245,1844,21995,102,
-245,2463,19617,143,
-220,2842,13660,184,
-178,2968,10655,201,
-127,2874,8579,167,
-53,2452,3916,61,
33,1770,-2908,-13,
108,966,-9230,37,
162,10,-14231,147,
227,-941,-20594,217,
277,-1751,-25984,233,
301,-2494,-26138,217,
304,-2991,-21685,143,
290,-3119,-14880,94,
209,-2941,-6785,110,
61,-2472,2707,194,
-90,-1759,11860,310,
-226,-939,20008,297,
-306,-91,23698,201,
-343,822,23825,128,
-353,1698,22889,115,
-333,2448,20446,160,
-279,2947,16422,203,
-213,3012,7859,222,
-200,2659,-1471,185,
-146,1990,-6444,80,
-20,1224,-9370,-1,
81,619,-11031,39,
144,45,-11815,155,
193,-747,-14462,215,
214,-1651,-18350,222,
213,-2380,-19324,201,
223,-2708,-16179,128,
289,-2728,-13650,85,
268,-2543,-11623,110,
97,-2121,-5883,200,
-6,-1464,2238,304,
-58,-701,11561,282,
-186,57,18932,197,
-327,820,23309,130,
-313,1552,23964,119,
-151,2133,19472,167,
-4,2506,15455,207,
80,2988,7134,222,
136,3179,-5008,177,
276,2561,-6808,64,
415,1399,-4996,-12,
389,135,-5189,37,
273,-943,-4832,156,
235,-1825,-5527,212,
161,-2345,-7202,220,
58,-2472,-8958,196,
-72,-2118,-10641,110,
-244,-1611,-14006,65,
-345,-1614,-15742,103,
-395,-1986,-11702,214,
-442,-2202,-2020,317,
-486,-1969,8850,278,
-487,-1180,13749,181,
-489,172,16108,118,
-494,1637,17751,124,
-450,2682,15628,173,
-341,3244,11411,207,
-202,3510,8726,220,
-61,3760,5741,172,
87,3520,1689,54,
278,2434,-1339,-21,
423,1015,-5722,37,
478,-436,-10530,156,
540,-1713,-16058,206,
585,-2683,-22760,205,
572,-3269,-25663,172,
541,-3449,-22006,97,
521,-3263,-16435,70,
464,-2481,-9824,116,
348,-1499,-2826,227,
210,-820,6589,330,
86,-348,12823,292,
-25,135,14231,199,
-142,816,23859,123,
-205,1546,31660,105,
-232,2068,31030,143,
-241,2479,21104,179,
-202,2762,9246,196,
-131,2904,3570,153,
-41,2614,862,45,
66,1902,491,-12,
174,1454,-3375,51,
270,618,-6371,167,
340,-902,-12489,221,
366,-2370,-21362,222,
379,-3461,-28314,185,
341,-3939,-32310,104,
228,-3918,-29970,59,
125,-3179,-25224,102,
21,-2007,-19713,223,
-115,-1154,-10523,318,
-225,-360,8253,270,
-313,723,27368,186,
-473,1917,32767,123,
-668,2523,31276,127,
-838,2542,31696,169,
-913,2276,30198,198,
-827,1994,15503,198,
-694,1674,-5031,134,
-547,1275,-21232,20,
-357,888,-31124,-26,
-194,365,-28282,59,
8,-208,-19733,155,
269,-482,-14372,170,
429,-817,-11859,180,
454,-1627,-12687,157,
433,-2546,-16085,94,
453,-2974,-18077,76,
413,-1860,-10733,115,
250,-559,1908,222,
118,-715,5844,300,
44,-1133,12365,231,
57,-970,17353,137,
87,-327,20062,91,
64,487,30186,113,
25,1576,32099,168,
0,2501,31379,192,
39,3021,25837,182,
85,3231,13714,131,
129,2794,2189,34,
166,2008,-11188,-14,
177,980,-24105,40,
288,95,-29587,131,
478,-728,-27307,167,
562,-1314,-20543,173,
534,-1301,-14300,144,
413,-1665,-5831,92,
226,-2407,-7542,88,
-60,-2899,-28549,133,
-435,-2934,-27657,252,
-769,-2389,-63,323,
-1135,-1495,25365,251,
-1520,-507,32767,163,
-1678,568,31897,85,
-1528,1732,31455,86,
-1239,2878,31961,131,
-944,3729,20512,165,
-688,3716,-530,177,
-399,3056,-11205,100,
0,2078,-16824,-12,
426,975,-23081,-11,
786,-140,-27018,101,
1097,-976,-29980,204,
1367,-1457,-29526,225,
1488,-1952,-24202,213,
1467,-2582,-25531,164,
1385,-3174,-31055,92,
1255,-3216,-31580,56,
1089,-2895,-30357,102,
885,-2078,-2519,208,
632,-846,30010,270,
378,-33,32730,222,
16,41,32190,140,
-450,45,32540,101,
-749,990,32059,137,
-854,2210,32060,188,
-800,3015,10924,196,
-676,3659,-12252,173,
-605,4750,-23514,102,
-438,5557,-32474,-3,
-223,4081,-32126,-30,
34,912,-30551,68,
380,-2380,-22237,189,
546,-5252,-5616,222,
469,-6261,11784,207,
553,-5641,29363,145,
725,-4655,32767,96,
679,-3095,32614,87,
466,57,29048,97,
78,2370,11997,196,
-223,2066,-4163,272,
-294,915,-13170,241,
-614,269,-14474,210,
-988,1593,-12196,166,
-1077,2377,-6145,143,
-1000,1384,-7597,152,
-920,456,-18186,177,
-872,452,-16925,150,
-749,229,3320,62,
