-947,308,10068,82,
-4035,1235,19526,158,
-3649,1065,12778,158,
-2951,849,8653,203,
-2313,624,1851,220,
-1256,254,-6427,207,
-91,-104,-10202,111,
1042,-440,-10057,-21,
2072,-762,-10140,-35,
3069,-1065,-9740,78,
3814,-1254,-9647,189,
4154,-1283,-11094,228,
4049,-1198,-10940,234,
3518,-1012,-7590,164,
2660,-717,-4235,91,
1511,-321,-1174,91,
221,109,429,172,
-1024,468,662,300,
-1975,763,2139,344,
-2738,1024,6280,273,
-3452,1180,14812,183,
-3855,1218,19334,115,
-4024,1118,12976,121,
-3979,896,3749,161,
-3258,619,-1217,186,
-1999,305,-488,185,
-722,-11,1707,112,
690,-334,-865,-17,
2071,-682,-4855,-60,
3161,-999,-7741,33,
3681,-1143,-9646,150,
3721,-1131,-10473,198,
3761,-1053,-11797,214,
3689,-938,-10288,155,
3208,-755,-5637,64,
2201,-435,607,49,
837,-67,5099,128,
-706,270,5378,277,
-2199,583,5759,350,
-3192,867,8123,280,
-3619,1040,10350,196,
-3625,1064,10887,136,
-3254,1005,10047,127,
-2746,907,7798,155,
-2208,692,3970,180,
-617,44,-1498,194,
330,-289,-6841,138,
1306,-551,-8693,7,
2188,-787,-10025,-64,
2989,-1030,-10542,-3,
3604,-1166,-6392,121,
3862,-1168,-2507,196,
3604,-1091,-719,217,
3026,-953,-479,173,
2235,-575,-4599,85,
1086,-32,-6161,66,
-208,415,-1028,116,
-1411,692,636,236,
-2464,930,-2255,335,
-3265,1115,1186,293,
-3669,1121,10184,200,
-3686,1085,18913,122,
-3399,1053,16669,107,
-2993,895,5635,159,
-2363,572,1073,209,
-1276,158,2230,218,
35,-249,1041,168,
1245,-582,-5018,42,
2405,-884,-10859,-62,
3424,-1140,-10081,-26,
3959,-1245,-6373,98,
4013,-1220,-7495,178,
3652,-1101,-9193,199,
2832,-896,-9824,185,
1792,-580,-10739,111,
776,-170,-5250,61,
-301,226,4440,87,
-1353,547,5486,204,
-2233,827,2087,338,
-2971,1069,6348,333,
-3443,1201,12814,234,
-3598,1184,11371,148,
-3392,1094,2995,107,
-3026,1011,-4403,130,
-2528,774,-4005,167,
-1492,298,573,198,
-139,-260,5737,180,
1046,-673,12215,67,
2141,-970,15197,-58,
3219,-1179,12688,-53,
3911,-1332,4078,83,
4173,-1395,-5002,193,
4040,-1245,-10888,206,
3504,-966,-13727,189,
2634,-557,-13247,122,
1426,-96,-12056,73,
39,325,-9593,91,
-1238,639,-6232,177,
-2300,914,-2760,312,
-3147,1170,1793,340,
-3692,1187,7168,249,
-3770,1130,12678,155,
-3504,1093,14221,102,
-3161,946,7249,137,
-2615,690,-2423,194,
-1731,319,-7351,213,
-625,-122,-7058,190,
578,-463,-5790,94,
1852,-704,-4655,-40,
3115,-1012,-1978,-64,
3963,-1218,-1236,50,
4213,-1242,-3517,165,
4073,-1170,-5015,198,
3554,-1010,-4260,203,
2590,-743,-2947,151,
1516,-353,724,82,
489,99,-314,76,
-559,466,-5529,135,
-1654,727,-1380,275,
-2754,964,8010,347,
-3439,1125,12782,278,
-3734,1164,13144,191,
-3833,1066,8556,128,
-4037,923,3854,135,
-3696,783,1767,169,
-2465,518,246,188,
-1023,119,-1470,187,
670,-280,1143,119,
2207,-652,7158,-13,
3279,-1103,5171,-70,
3923,-1399,-3938,22,
4262,-1384,-8974,149,
4367,-1198,-8454,196,
4025,-984,-6744,206,
3176,-752,-3908,165,
1949,-417,-3381,88,
538,-17,-4558,66,
-784,371,-4723,120,
-1855,694,117,257,
-2686,953,7907,355,
-3328,1146,9808,303,
-3708,1235,7941,209,
-3668,1188,6782,131,
-3301,1024,6318,115,
-2933,814,5255,154,
-2493,519,2457,183,
-1730,131,-568,192,
-488,-247,-3068,143,
1166,-577,-5688,14,
2726,-880,-8017,-70,
3765,-1117,-9610,-7,
4224,-1228,-10297,127,
4292,-1217,-9604,194,
3940,-1090,-7617,212,
3180,-854,-5033,186,
2222,-512,-3250,110,
1079,-102,-2764,76,
-160,270,-1021,107,
-1343,578,2567,221,
-2451,869,6421,342,
-3384,1080,9471,317,
-4000,1158,11554,225,
-4117,1135,12423,150,
-3657,1097,11497,119,
-3003,998,9451,147,
-2205,684,6193,182,
-1090,215,1696,196,
135,-263,-2562,161,
1260,-664,-5575,45,
2314,-997,-6878,-59,
3256,-1294,-7614,-30,
3880,-1415,-8772,98,
4159,-1307,-9165,188,
4030,-1098,-8233,206,
3495,-789,-6414,201,
2517,-393,-4577,131,
1081,25,-2721,75,
-492,397,-217,95,
-2199,675,2795,196,
-3710,933,5538,328,
-4259,1137,7633,335,
-4016,1204,9369,240,
-3555,1151,9932,156,
-2986,1004,8734,113,
-2485,807,6885,137,
-2145,573,5093,174,
-1554,291,3210,199,
-342,-54,392,182,
1179,-429,-3514,77,
2655,-798,-6900,-45,
3902,-1118,-9378,-49,
4529,-1278,-10691,66,
4582,-1311,-10305,171,
4109,-1299,-9020,203,
3229,-1116,-6935,207,
2352,-777,-5264,147,
1408,-396,-4444,84,
178,78,-2197,82,
-1048,521,2081,156,
-2196,852,8368,301,
-3219,1115,10596,349,
-3808,1240,9787,270,
-3861,1239,10529,186,
-3520,1129,10003,126,
-3041,962,7886,128,
-2566,743,3658,166,
-1803,395,71,194,
-632,-20,-1313,186,
654,-396,-3345,101,
1818,-708,-5108,-32,
2863,-1000,-6390,-69,
3646,-1193,-8118,34,
3992,-1228,-10336,167,
3867,-1136,-11084,210,
3328,-966,-7991,216,
2514,-700,-4789,171,
1446,-327,-2817,99,
226,66,-477,86,
-903,401,2164,139,
-1806,680,5111,268,
-2690,956,7323,345,
-3382,1151,8378,283,
-3624,1177,9430,200,
-3547,1081,9998,131,
-3256,928,9373,127,
-2706,739,7769,163,
-1843,439,5559,191,
-697,42,1607,197,
565,-330,-3307,137,
1723,-626,-7525,3,
2698,-890,-8543,-72,
3343,-1085,-8199,2,
3362,-1129,-9018,131,
2961,-1088,-9166,194,
2494,-987,-7220,214,
1896,-786,-3617,185,
1268,-466,-384,109,
601,-84,301,78,
-178,272,-2216,118,
-885,599,79,242,
-1635,892,5147,346,
-2446,1086,7512,308,
-2938,1123,9145,217,
-3048,1048,9604,142,
-2881,926,8439,119,
-2531,758,6638,151,
-1819,521,4292,186,
-757,193,1073,198,
370,-189,-1127,151,
1393,-546,-2761,29,
2290,-876,-4786,-64,
3121,-1237,-6425,-18,
3658,-1423,-8290,116,
3744,-1266,-9077,195,
3452,-974,-8535,216,
2869,-723,-6823,201,
1941,-427,-4245,124,
761,-55,-2243,76,
-466,294,33,99,
-1550,521,3301,213,
-2487,686,5749,340,
-3278,916,7588,326,
-3725,1066,9057,234,
-3786,1100,9248,157,
-3470,1072,8396,128,
-2890,940,6520,158,
-2051,681,4710,185,
-1069,332,2417,195,
-56,-46,-1043,166,
1036,-415,-3870,62,
1961,-761,-5992,-52,
2686,-1048,-7853,-37,
3122,-1202,-9072,86,
3281,-1216,-9092,185,
3408,-1125,-7781,212,
3293,-941,-5934,207,
2585,-614,-4490,136,
1385,-203,-2677,78,
128,203,67,87,
-894,522,2793,178,
-1651,775,4878,314,
-2472,1030,7011,336,
-3295,1161,9474,252,
-3859,1137,10730,172,
-4065,1026,10257,123,
-3798,869,7051,138,
-3086,639,3522,165,
-1853,299,2224,186,
-379,-99,1058,182,
823,-457,-1095,95,
1988,-769,-5678,-34,
3156,-1060,-10329,-53,
4035,-1242,-12512,58,
4504,-1272,-11347,172,
4442,-1194,-9094,209,
3889,-1013,-6783,216,
3005,-710,-4213,162,
1812,-330,-2147,89,
338,67,192,78,
-1008,422,3033,148,
-2021,708,5397,292,
-2930,961,7257,349,
-3515,1118,8989,272,
-3735,1133,10195,187,
-3690,1049,10089,129,
-3322,904,8799,132,
-2786,700,6362,168,
-2071,389,3092,196,
-966,24,116,195,
387,-312,-2651,121,
1595,-622,-5489,-10,
2672,-928,-8434,-63,
