9,-39,10628,75,
-191,-73,18304,55,
664,-482,6936,-66,
1415,-768,-4084,-13,
2085,-960,-13956,111,
2604,-1102,-14179,184,
2716,-1101,-16004,211,
2535,-1013,-20961,190,
2047,-829,-17936,109,
1439,-613,-14071,65,
775,-417,-11873,93,
-57,-56,-5512,217,
-966,394,9056,349,
-1753,813,22471,327,
-2310,1190,18906,221,
-2634,1396,9962,139,
-2704,1426,7472,112,
-2543,1322,10512,137,
-2249,1112,17058,180,
-1865,812,13211,206,
-1235,435,1924,166,
-331,76,-7592,57,
570,-208,-12399,-45,
1304,-604,-12128,-25,
1963,-1032,-5719,92,
2508,-1219,1965,175,
2685,-1231,-4424,203,
2489,-1109,-13703,200,
2108,-892,-12800,125,
1582,-678,-7658,73,
877,-361,-2575,83,
58,76,3044,176,
-737,485,6772,317,
-1408,733,8884,338,
-1977,904,9933,252,
-2440,1032,11839,164,
-2788,1097,14977,114,
-2767,1062,13682,137,
-2371,1036,6247,177,
-1940,963,-3498,201,
-1340,681,-7210,178,
-493,271,-8371,77,
399,-138,-8810,-47,
1187,-480,-3418,-54,
1896,-819,-3240,65,
2755,-1172,-7870,177,
2692,-1123,-5760,213,
2328,-989,-5097,211,
1800,-775,-7774,138,
1087,-428,-8090,74,
133,-6,-2031,82,
-815,373,5105,159,
-1507,667,7507,295,
-1936,950,7854,334,
-2376,1179,9462,254,
-2752,1269,11526,179,
-2669,1211,11638,125,
-2275,1040,9905,132,
-1884,833,6717,164,
-1380,555,2936,189,
-645,179,-251,190,
254,-206,-2730,113,
1122,-550,-5362,-22,
1876,-860,-7791,-65,
2526,-1123,-9755,30,
2905,-1253,-10680,149,
2898,-1237,-9872,199,
2548,-1101,-7786,216,
2022,-843,-6007,166,
1246,-488,-4050,85,
367,-87,-548,68,
-473,294,2847,134,
-1416,656,3783,276,
-2096,998,4115,356,
-2444,1248,7174,283,
-2812,1340,9687,183,
-3246,1314,9497,122,
-3277,1167,8710,127,
-2769,904,7312,167,
-1951,581,5242,191,
-857,212,2627,193,
224,-142,-1355,133,
1126,-464,-3554,5,
1814,-773,-3803,-64,
2290,-1079,-4983,9,
2733,-1270,-7597,135,
3161,-1282,-11315,193,
3230,-1218,-12476,209,
2733,-1166,-8669,173,
1899,-907,-4880,94,
1015,-394,-3403,70,
165,164,834,107,
-608,639,6547,227,
-1317,1006,10212,342,
-1984,1281,12301,309,
-2488,1411,13613,221,
