0,0.267,0.163,2.14,0.0182,0.205,0.138,1.85,0.0161,126,54.1,875,6.24,0
0,0.343,0.169,2.1,0.0181,0.275,0.142,1.82,0.0159,167,55.4,938,6.19,0
0,0.304,0.156,2.07,0.0179,0.229,0.134,1.79,0.0158,139,47.2,984,6.07,0
0,0.344,0.194,2.25,0.0179,0.258,0.164,1.98,0.0159,196,71.9,1060,6.12,0
0,0.306,0.194,2.17,0.0179,0.238,0.162,1.9,0.0157,146,60.7,982,6.31,0
0,0.308,0.175,1.91,0.0182,0.237,0.149,1.63,0.0161,141,54.7,775,6.04,0
0,0.316,0.18,2.2,0.018,0.244,0.152,1.93,0.0159,129,54.5,1050,6.1,0
0,0.305,0.171,2.09,0.0181,0.231,0.148,1.81,0.016,131,53.8,930,6.18,0
0,0.322,0.195,2.18,0.0183,0.25,0.165,1.9,0.0161,129,59.9,971,6.29,0
0,0.351,0.165,2.17,0.0181,0.286,0.138,1.88,0.0159,138,50.5,916,6.31,0
0,0.207,0.185,2.08,0.0177,0.158,0.162,1.82,0.0158,102,56.9,731,5.64,0
0,0.516,0.146,2.19,0.0179,0.419,0.114,1.91,0.0158,183,45.1,973,5.91,0
0,0.422,0.158,2.18,0.018,0.317,0.131,1.9,0.0159,150,49.3,970,5.98,0
0,0.448,0.148,2.42,0.0179,0.343,0.121,2.18,0.0158,201,56.2,1160,5.99,0
0,0.492,0.153,2.46,0.018,0.392,0.124,2.22,0.0159,220,59.6,1200,6.1,0
0,0.61,0.129,2.33,0.0182,0.4,0.109,2.07,0.0161,174,44.2,996,5.98,0
0,0.514,0.124,2.3,0.0179,0.399,0.105,2.04,0.0158,195,42.4,1170,6.01,0
0,0.419,0.12,2.34,0.0178,0.349,0.0983,2.06,0.0157,165,40,1070,5.78,0
0,0.387,0.103,2.37,0.0184,0.325,0.0852,2.11,0.0161,141,33.9,1140,6.57,0
0,0.358,0.152,2.36,0.0184,0.295,0.12,2.1,0.016,161,117,1220,6.58,0
0,0.347,0.1,2.23,0.0182,0.283,0.0789,1.96,0.016,142,32.7,945,6.31,0
0,0.332,0.0977,2.25,0.0183,0.254,0.0787,1.98,0.0161,131,31.7,1030,6.47,0
0,0.332,0.0913,2.13,0.018,0.269,0.0694,1.85,0.0158,128,30.8,945,6.19,0
0,0.364,0.0824,2.15,0.0179,0.285,0.0622,1.88,0.0157,139,27.7,936,6.14,0
0,0.362,0.1,2.32,0.0181,0.29,0.0797,2.05,0.0159,156,36.4,1140,6.36,0
0,0.391,0.0862,1.97,0.018,0.308,0.0662,1.7,0.016,146,28.8,782,5.91,0
0,0.311,0.0922,2.18,0.0182,0.243,0.0678,1.91,0.016,131,34,974,6.18,0
0,0.354,0.0869,2.08,0.0179,0.287,0.0658,1.8,0.0159,139,31.3,870,6.07,0
0,0.368,0.074,2.18,0.0182,0.298,0.0579,1.9,0.016,133,24.6,936,6.17,0
0,0.401,0.0833,2,0.0181,0.34,0.063,1.73,0.016,149,29.9,880,6.13,0
0,0.373,0.107,2.01,0.0182,0.302,0.0792,1.71,0.016,144,39.1,839,6.08,0
0,0.394,0.0821,2.19,0.018,0.336,0.0604,1.9,0.016,140,30.7,904,6.09,0
0,0.317,0.112,2.21,0.0179,0.248,0.0917,1.95,0.0158,122,35,958,6.03,0
0,0.31,0.111,2.19,0.0182,0.245,0.0929,1.94,0.0161,123,36.4,960,6.13,0
0,0.357,0.0847,2.21,0.0183,0.283,0.0676,1.93,0.0161,118,26.4,915,6.17,0
0,0.319,0.135,2.05,0.0181,0.241,0.115,1.78,0.0161,116,40.4,867,6.22,0
0,0.376,0.134,2.1,0.018,0.283,0.112,1.83,0.0159,146,42.9,915,5.91,0
0,0.361,0.128,2.14,0.0179,0.285,0.106,1.86,0.0159,149,41.5,918,5.78,0
0,0.384,0.11,2.17,0.0179,0.3,0.0904,1.91,0.0159,141,33.8,904,5.97,0
0,0.348,0.128,2.04,0.0178,0.266,0.104,1.78,0.0159,131,39.9,836,5.7,0
0,0.329,0.103,2.08,0.0182,0.259,0.0859,1.81,0.016,121,36,844,6.24,0
0,0.35,0.118,2.16,0.0183,0.272,0.1,1.88,0.0161,137,39,939,6.29,0
0,0.384,0.111,2.32,0.0182,0.292,0.0867,2.05,0.0161,157,35.1,1160,6.46,0
0,0.426,0.0668,2.01,0.0182,0.344,0.0498,1.72,0.0161,139,22.4,875,6.25,0
0,0.361,0.0912,1.95,0.0181,0.279,0.073,1.7,0.016,120,29.5,734,6.1,0
0,0.272,0.136,2.06,0.0327,0.225,0.12,1.77,0.0208,108,40.2,819,14.2,0
0,0.216,0.12,1.82,0.0178,0.176,0.104,1.56,0.0157,89.1,34.6,708,5.88,0
0,0.314,0.103,1.92,0.0175,0.262,0.0892,1.64,0.0156,110,29.9,771,5.85,0
0,0.307,0.103,2.24,0.0176,0.257,0.0894,1.95,0.0156,117,32.5,1110,6.1,0
0,0.362,0.131,2.22,0.0175,0.295,0.107,1.94,0.0154,146,48.8,1060,6.25,0
0,0.39,0.113,2.2,0.0175,0.336,0.0981,1.91,0.0155,138,36.8,1030,5.77,0
0,0.364,0.121,2.07,0.0174,0.3,0.101,1.77,0.0155,136,40.2,920,5.9,0
0,0.366,0.105,1.95,0.0172,0.308,0.0908,1.67,0.0154,131,36.4,856,5.85,0
0,0.345,0.111,2.08,0.0175,0.288,0.0969,1.78,0.0156,127,34.8,906,5.89,0
0,0.389,0.124,2.44,0.0177,0.314,0.101,2.2,0.0155,175,43.2,1220,6.33,0
0,0.344,0.114,2.27,0.0175,0.279,0.0986,2,0.0155,123,37.7,976,6.02,0
0,0.313,0.109,2.01,0.0171,0.236,0.0965,1.73,0.0153,121,32.9,908,5.69,0
0,0.33,0.11,2.01,0.0171,0.265,0.0953,1.74,0.0153,135,35.8,883,5.61,0
0,0.354,0.123,2.1,0.0171,0.29,0.103,1.8,0.0153,135,41.1,929,5.66,0
0,0.333,0.123,2.1,0.0173,0.255,0.103,1.81,0.0154,145,42.8,965,5.88,0
0,0.303,0.113,2.07,0.0173,0.242,0.096,1.79,0.0153,134,39.5,917,5.96,0
0,0.405,0.11,1.99,0.0171,0.345,0.0947,1.72,0.0152,136,36,806,5.58,0
0,0.337,0.117,2.13,0.0178,0.276,0.101,1.85,0.0157,128,37.9,906,6.02,0
0,0.227,0.112,1.8,0.0175,0.182,0.0962,1.53,0.0156,113,37.5,725,5.88,0
0,0.312,0.114,2.17,0.017,0.25,0.0975,1.88,0.0152,117,37.8,945,5.62,0
0,0.324,0.114,1.93,0.0175,0.26,0.099,1.65,0.0156,118,38.4,800,5.85,0
1,0.0781,0.137,1.5,0.0173,0.0455,0.118,1.31,0.0156,28.8,54.9,554,5.48,0
1,0.0724,0.145,1.47,0.0171,0.0626,0.128,1.32,0.0154,20.8,43.6,424,5.39,0
1,0.0889,0.173,1.81,0.0192,0.0785,0.147,1.57,0.0166,25.5,63.8,597,5.91,0
1,0.0892,0.177,1.63,0.0177,0.0784,0.149,1.44,0.0157,25.3,68.8,492,5.47,0
1,0.0888,0.214,1.63,0.017,0.0782,0.171,1.43,0.0153,25.4,99.4,494,5.29,0
1,0.0877,0.196,1.72,0.0171,0.0771,0.154,1.5,0.0154,24.5,81.9,543,5.4,0
1,0.0804,0.178,1.63,0.0171,0.07,0.147,1.45,0.0154,22.8,67.9,496,5.32,0
1,0.0906,0.204,1.72,0.017,0.0794,0.165,1.52,0.0153,25.2,85.7,519,5.3,0
1,0.101,0.225,1.63,0.017,0.0879,0.173,1.43,0.0153,28,78.8,522,5.33,0
1,0.0838,0.172,1.79,0.0171,0.0738,0.148,1.56,0.0154,23.3,54.9,548,5.32,0
1,0.0974,0.18,1.67,0.0174,0.0856,0.153,1.47,0.0156,27.3,61,499,5.32,0
1,0.0935,0.174,1.58,0.0171,0.0803,0.148,1.4,0.0155,25.2,64.3,467,5.29,0
1,0.102,0.18,1.75,0.0188,0.0849,0.153,1.56,0.0166,27.2,67.2,510,5.89,0
1,0.101,0.158,1.7,0.017,0.0872,0.14,1.49,0.0154,27.7,48.4,510,5.24,0
1,0.096,0.179,1.63,0.0172,0.0837,0.151,1.45,0.0155,26.3,62.5,486,5.26,0
1,0.0901,0.198,1.74,0.0182,0.0788,0.16,1.52,0.0161,25.1,84,543,5.5,0
1,0.112,0.408,2.17,0.0199,0.0874,0.296,1.87,0.017,31.1,198,920,6.68,0
1,0.0787,0.462,2.32,0.0177,0.0668,0.348,2.06,0.0157,24.1,244,1100,6.24,0
1,0.101,0.364,2.11,0.0182,0.0828,0.274,1.84,0.0162,27.6,185,846,5.81,0
1,0.0412,0.291,1.82,0.0174,0.0216,0.235,1.57,0.0156,9.59,125,572,5.55,0
1,0.0215,0.257,1.77,0.0174,0.0142,0.213,1.56,0.0156,6.73,97.7,535,5.6,0
1,0.0323,0.23,1.82,0.0172,0.0188,0.196,1.6,0.0155,7.45,87.4,549,5.39,0
1,0.0581,0.343,1.97,0.0175,0.0342,0.272,1.7,0.0156,14,179,739,5.45,0
1,0.0353,0.242,1.74,0.0171,0.0202,0.204,1.54,0.0154,8.49,98.8,515,5.33,0
1,0.0352,0.253,1.83,0.0173,0.025,0.209,1.61,0.0156,9.99,104,539,5.44,0
1,0.0332,0.224,1.89,0.017,0.021,0.187,1.67,0.0153,7.33,81.6,558,5.36,0
1,0.053,0.462,2.44,0.0178,0.0332,0.346,2.2,0.0157,15.1,244,1170,6.41,0
1,0.0421,0.359,1.94,0.0171,0.0259,0.269,1.7,0.0154,10.2,163,672,5.32,0
1,0.0458,0.357,2.02,0.0173,0.029,0.269,1.75,0.0155,11.8,166,719,5.49,0
1,0.0395,0.379,2.09,0.0171,0.0265,0.285,1.82,0.0154,11.7,177,833,5.4,0
1,0.0393,0.321,2.02,0.0171,0.0275,0.249,1.73,0.0154,12,157,805,5.51,0
1,0.0426,0.395,2.05,0.0173,0.0282,0.285,1.78,0.0156,13.1,168,779,5.47,0
1,0.0431,0.261,1.92,0.0179,0.0316,0.215,1.66,0.0159,12,121,670,5.59,0
1,0.044,0.326,1.95,0.0178,0.0309,0.254,1.68,0.0159,12.7,155,676,5.56,0
1,0.0459,0.272,1.91,0.0173,0.0315,0.219,1.66,0.0156,11.3,129,631,5.32,0
1,0.0488,0.28,1.79,0.0172,0.0353,0.211,1.55,0.0155,14.1,115,548,5.32,0
1,0.0393,0.3,2.02,0.0169,0.0267,0.232,1.76,0.0153,10.1,138,681,5.33,0
1,0.0422,0.279,1.82,0.0171,0.032,0.22,1.57,0.0154,11.5,117,606,5.45,0
1,0.0489,0.282,1.89,0.0171,0.0344,0.219,1.63,0.0154,11.8,119,623,5.35,0
1,0.0363,0.254,1.95,0.0169,0.0275,0.202,1.72,0.0152,9.75,99.9,622,5.44,0
1,0.0438,0.291,1.88,0.0171,0.0324,0.229,1.62,0.0154,11.8,119,637,5.41,0
1,0.043,0.241,2,0.0169,0.0327,0.199,1.73,0.0153,12.5,109,707,5.18,0
1,0.0531,0.259,1.97,0.0168,0.035,0.214,1.72,0.0152,12.8,108,658,5.19,0
1,0.0501,0.264,1.87,0.0172,0.0372,0.213,1.62,0.0155,12.5,114,681,5.56,0
1,0.0418,0.244,1.91,0.017,0.0315,0.201,1.67,0.0154,10.8,101,586,5.32,0
1,0.0554,0.227,1.9,0.017,0.0399,0.192,1.65,0.0153,12.7,91.2,604,5.39,0
1,0.0486,0.333,1.97,0.0171,0.0362,0.255,1.7,0.0154,14,160,721,5.44,0
1,0.0511,0.292,2.03,0.0171,0.0373,0.232,1.78,0.0153,13.7,145,744,5.49,0
1,0.0481,0.283,1.95,0.0171,0.0339,0.227,1.68,0.0153,12.7,135,671,5.6,0
1,0.0439,0.261,1.92,0.0169,0.0296,0.216,1.67,0.0153,10.5,118,631,5.2,0
1,0.0494,0.315,2.01,0.0171,0.0358,0.231,1.75,0.0154,12.2,124,706,5.56,0
1,0.047,0.383,2.09,0.0171,0.0307,0.271,1.82,0.0154,11.3,169,717,5.53,0
1,0.0565,0.257,2.12,0.0171,0.0338,0.203,1.87,0.0155,11.8,113,727,5.42,0
1,0.0498,0.238,1.89,0.0172,0.0351,0.195,1.65,0.0155,11.4,99.9,620,5.49,0
1,0.0632,0.2,1.94,0.017,0.0414,0.172,1.69,0.0153,12.7,73,650,5.41,0
1,0.0609,0.436,2.21,0.0174,0.0427,0.314,1.95,0.0156,16.9,213,840,5.89,0
1,0.0461,0.266,1.86,0.017,0.0331,0.199,1.62,0.0153,12.7,116,611,5.44,0
1,0.0608,0.372,2.07,0.0172,0.0439,0.262,1.81,0.0154,16.1,159,757,5.71,0
1,0.0541,0.223,1.82,0.0169,0.0416,0.182,1.59,0.0153,15.7,92.8,569,5.41,0
1,0.0591,0.261,1.96,0.0171,0.0365,0.208,1.7,0.0154,11.6,113,674,5.46,0
1,0.0673,0.216,2.03,0.0171,0.0376,0.179,1.79,0.0155,11.4,86.7,667,5.46,0
1,0.062,0.252,2.17,0.0172,0.0373,0.202,1.91,0.0155,12.5,108,815,5.51,0
1,0.0556,0.246,1.97,0.0172,0.0378,0.191,1.72,0.0155,12.3,101,656,5.54,0
1,0.0825,0.244,1.95,0.017,0.0381,0.2,1.69,0.0153,11.4,95.3,679,5.57,0
1,0.0445,0.241,1.87,0.0169,0.0275,0.199,1.63,0.0152,9.63,96.1,584,5.55,0
1,0.0489,0.26,1.91,0.0171,0.0317,0.215,1.65,0.0154,11.8,116,629,5.54,0
1,0.0619,0.302,2.06,0.0169,0.0428,0.24,1.78,0.0152,14.7,130,720,5.44,0
1,0.0729,0.281,1.94,0.0167,0.0503,0.224,1.71,0.0152,16.9,111,606,5.29,0
1,0.065,0.366,1.88,0.0169,0.0411,0.276,1.63,0.0153,15.1,163,604,5.41,0
1,0.0451,0.296,1.91,0.0171,0.0297,0.228,1.67,0.0154,10.7,123,619,5.56,0
1,0.0428,0.278,1.83,0.017,0.0269,0.223,1.59,0.0153,10.9,126,590,5.48,0
1,0.0493,0.274,1.93,0.0171,0.0286,0.218,1.7,0.0154,11.9,126,601,5.55,0
1,0.0484,0.268,2.01,0.0169,0.0297,0.218,1.77,0.0152,11.5,123,649,5.46,0
1,0.0719,0.242,2.04,0.0167,0.0415,0.197,1.81,0.0151,13.4,98.6,609,5.21,0
1,0.05,0.231,1.88,0.0168,0.0361,0.195,1.66,0.0152,13.8,90.6,559,5.2,0
1,0.0803,0.249,1.91,0.0171,0.0416,0.208,1.67,0.0154,11.6,101,589,5.5,0
1,0.0827,0.218,2.04,0.0171,0.0453,0.185,1.81,0.0154,12.8,77.3,614,5.42,0
1,0.063,0.278,1.93,0.0172,0.0407,0.22,1.69,0.0154,13.5,106,601,5.61,0
1,0.0617,0.23,1.94,0.0169,0.0415,0.197,1.71,0.0152,12.9,82.3,601,5.3,0
1,0.0562,0.284,2.14,0.0171,0.032,0.229,1.9,0.0154,11,117,695,5.6,0
1,0.0645,0.226,1.89,0.017,0.039,0.193,1.65,0.0153,12.3,89.6,597,5.55,0
1,0.0555,0.23,1.93,0.017,0.0355,0.196,1.7,0.0153,10.2,80.2,619,5.48,0
1,0.0594,0.224,1.98,0.0171,0.0307,0.192,1.74,0.0154,9.12,73.5,597,5.56,0
1,0.111,0.22,2.09,0.0171,0.0449,0.188,1.83,0.0153,11.3,74.8,720,5.58,0
1,0.114,0.237,1.91,0.0171,0.0656,0.201,1.68,0.0154,19.8,84.5,619,5.6,0
1,0.0835,0.261,2.08,0.0173,0.043,0.21,1.79,0.0155,14.6,129,800,5.75,0
1,0.0978,0.402,2.11,0.0174,0.0509,0.289,1.84,0.0155,15.3,167,822,5.91,0
1,0.138,0.419,2.39,0.0174,0.0585,0.307,2.13,0.0155,17.9,206,1040,6.14,0
1,0.1,0.349,2.1,0.0174,0.0526,0.258,1.82,0.0155,15.2,159,840,5.91,0
1,0.122,0.266,2.06,0.0171,0.0542,0.215,1.81,0.0154,14.2,113,681,5.6,0
1,0.0637,0.323,2.03,0.0171,0.0315,0.239,1.76,0.0154,12.1,143,709,5.72,0
1,0.106,0.251,1.9,0.0171,0.0421,0.205,1.66,0.0154,10.7,93.7,582,5.58,0
1,0.0437,0.284,2.05,0.0171,0.0256,0.221,1.77,0.0154,9.48,125,758,5.65,0
1,0.0967,0.228,1.85,0.017,0.043,0.193,1.64,0.0153,10.3,85.8,574,5.61,0
1,0.0595,0.285,1.92,0.017,0.0319,0.228,1.68,0.0152,10,110,635,5.7,0
1,0.0507,0.22,1.94,0.0169,0.0278,0.191,1.71,0.0152,7.95,72.5,609,5.56,0
1,0.0778,0.359,2.34,0.0171,0.0412,0.271,2.09,0.0152,13.9,171,959,5.69,0
1,0.126,0.341,2.09,0.0172,0.0564,0.252,1.83,0.0153,16,136,850,5.83,0
1,0.0992,0.282,2,0.0172,0.0471,0.219,1.76,0.0154,12.3,115,690,5.71,0
1,0.0906,0.228,2,0.0172,0.0418,0.186,1.76,0.0155,11.5,84.7,627,5.55,0
2,0.0639,0.463,1.53,0.0174,0.057,0.351,1.37,0.0152,19.5,203,463,6.4,0
2,0.067,0.331,1.47,0.0194,0.0597,0.268,1.32,0.0167,19.9,160,443,6.55,0
2,0.0669,0.392,1.55,0.301,0.0597,0.296,1.4,0.14,19.9,188,454,62,0
2,0.0668,0.333,1.58,0.0206,0.0597,0.261,1.42,0.018,19.7,164,473,6.42,0
2,0.0623,0.223,1.45,0.0266,0.0558,0.19,1.31,0.0211,17.8,76,418,9.63,0
2,0.0644,0.351,1.49,2,0.0576,0.283,1.33,1.74,19.1,165,436,569,0
2,0.0659,0.338,1.54,1.52,0.0576,0.267,1.38,1.22,23.3,140,468,454,0
2,0.0611,0.423,1.54,1.4,0.0543,0.311,1.38,1.09,18.2,171,477,446,0
2,0.0594,0.342,1.54,1.16,0.0525,0.283,1.38,0.923,17.6,144,451,405,0
2,0.0597,0.341,1.55,0.0226,0.0533,0.265,1.39,0.0192,17.7,141,479,6.98,0
2,0.0604,0.291,1.46,0.0183,0.0532,0.237,1.31,0.0154,17.7,122,439,5.62,0
2,0.057,0.37,1.51,0.0192,0.0511,0.247,1.37,0.016,17.1,158,438,6.3,0
2,0.0394,0.209,2.36,2.92,0.0348,0.161,2.14,2.79,12.3,104,648,681,0
2,0.0387,0.159,2.23,2.93,0.0345,0.131,2.02,2.81,11.2,65.4,630,683,0
2,0.0173,0.208,1.79,2.86,0.013,0.15,1.61,2.72,7.44,111,514,674,0
2,0.0333,0.187,1.78,2.87,0.0241,0.142,1.61,2.73,10.2,94.9,525,677,0
2,0.0546,0.19,2.23,2.25,0.0427,0.149,2.03,2.03,17.3,82.4,613,620,0
2,0.0301,0.194,1.95,1.49,0.0266,0.144,1.76,1.27,10.3,101,565,431,0
2,0.0257,0.224,1.93,1.29,0.0215,0.161,1.74,1.07,9.53,121,556,380,0
2,0.0206,0.154,1.91,0.914,0.0177,0.111,1.73,0.794,7.71,83.8,550,289,0
2,0.0231,0.359,1.86,1.34,0.018,0.193,1.68,1.13,8.65,140,546,400,0
2,0.0227,0.217,1.86,2.12,0.0191,0.139,1.67,1.88,8.57,102,542,606,0
2,0.0263,0.266,1.83,2.32,0.0225,0.177,1.64,2.07,9.61,126,531,627,0
2,0.0276,0.359,1.74,2.64,0.023,0.228,1.56,2.43,10.2,162,514,659,0
2,0.0387,0.325,1.82,2.49,0.0335,0.183,1.64,2.26,13.1,137,532,657,0
2,0.0437,0.381,1.84,2.62,0.0373,0.219,1.65,2.41,13.5,161,555,671,0
2,0.0642,0.261,2.12,2.58,0.0553,0.173,1.89,2.36,19.7,134,599,662,0
2,0.0877,0.314,2,2.71,0.078,0.187,1.79,2.52,26.1,132,578,673,0
2,0.107,0.234,1.89,2.69,0.0895,0.153,1.69,2.5,31,108,544,667,0
2,0.139,0.322,1.87,2.61,0.124,0.192,1.68,2.39,39.7,147,541,668,0
2,0.14,0.222,1.85,2.69,0.124,0.141,1.66,2.49,40.2,101,534,670,0
2,0.137,0.214,1.83,2.66,0.12,0.133,1.63,2.46,39.2,100,530,665,0
2,0.135,0.279,2.02,2.71,0.121,0.152,1.82,2.52,39.4,108,584,675,0
2,0.124,0.197,1.9,2.81,0.112,0.136,1.71,2.64,35.7,99.1,549,675,0
2,0.129,0.176,1.93,2.81,0.115,0.113,1.73,2.64,37.1,83.8,574,681,0
2,0.145,0.155,1.86,2.76,0.13,0.106,1.67,2.57,41.4,84.2,540,677,0
2,0.151,0.275,2.02,2.76,0.136,0.182,1.83,2.58,44,128,577,677,0
2,0.143,0.161,1.86,2.77,0.128,0.107,1.68,2.59,41.2,87.3,537,679,0
2,0.148,0.211,2.01,2.78,0.132,0.147,1.81,2.6,42.8,109,577,679,0
2,0.15,0.229,1.96,2.81,0.135,0.15,1.77,2.64,43,113,561,681,0
2,0.146,0.199,1.99,2.86,0.131,0.125,1.79,2.7,42.2,96.5,576,676,0
2,0.166,0.223,2.05,2.8,0.146,0.142,1.84,2.62,47.5,107,589,676,0
2,0.152,0.216,1.97,2.86,0.136,0.134,1.77,2.71,44.1,103,571,682,0
2,0.178,0.142,1.9,2.78,0.153,0.0907,1.7,2.6,49.2,70.6,547,674,0
2,0.168,0.162,2.03,2.79,0.15,0.106,1.82,2.61,48.2,86,586,677,0
2,0.155,0.166,1.85,2.74,0.137,0.11,1.65,2.55,44.1,84.9,540,671,0
2,0.162,0.303,1.96,2.79,0.144,0.186,1.77,2.61,47.5,133,565,676,0
2,0.162,0.193,2.15,2.86,0.146,0.133,1.94,2.71,46.4,103,615,682,0
2,0.15,0.259,2.07,2.86,0.134,0.158,1.85,2.71,43.8,119,596,678,0
2,0.157,0.242,2.06,2.79,0.141,0.169,1.84,2.62,44.9,129,596,680,0
2,0.15,0.308,2.13,2.88,0.135,0.162,1.91,2.73,43,114,606,677,0
2,0.147,0.279,2.08,2.89,0.13,0.17,1.87,2.75,42.5,121,601,676,0
2,0.146,0.283,2.14,2.87,0.13,0.165,1.92,2.72,41.7,114,611,675,0
2,0.146,0.218,2.14,2.86,0.131,0.155,1.92,2.7,42,120,618,676,0
2,0.141,0.198,2.2,2.87,0.126,0.127,1.98,2.73,40.3,95.7,614,682,0
2,0.135,0.141,2.15,2.89,0.119,0.0953,1.93,2.75,38.6,67.6,609,683,0
2,0.134,0.173,2.13,2.9,0.117,0.108,1.91,2.76,37.5,79.9,602,681,0
2,0.146,0.275,2.04,2.91,0.131,0.17,1.84,2.77,42.3,128,592,683,0
2,0.146,0.28,2.18,2.91,0.131,0.178,1.96,2.77,42.2,138,628,682,0
2,0.153,0.103,2.07,2.93,0.138,0.0706,1.86,2.81,44.1,53.7,590,683,0
2,0.146,0.208,2.13,2.93,0.13,0.115,1.91,2.81,42.6,85,610,683,0
2,0.151,0.19,2.2,2.8,0.134,0.128,1.98,2.63,43.9,94.4,620,674,0
2,0.144,0.181,2.16,2.84,0.129,0.122,1.94,2.68,41.7,95.9,617,677,0
2,0.15,0.207,2.13,2.92,0.135,0.148,1.91,2.8,43.6,119,608,683,0
2,0.155,0.219,2.22,2.83,0.139,0.15,2,2.67,44.6,115,621,675,0
2,0.15,0.314,2.19,2.87,0.135,0.174,1.97,2.72,43,130,619,682,0
2,0.156,0.231,2.27,2.8,0.14,0.158,2.04,2.63,44.9,117,630,674,0
2,0.171,0.29,2.18,2.83,0.154,0.174,1.96,2.67,48.5,127,604,681,0
2,0.171,0.129,2.29,2.85,0.154,0.0977,2.06,2.69,48.2,65.7,626,680,0
2,0.175,0.307,2.26,2.85,0.157,0.209,2.04,2.7,49.9,158,623,680,0
2,0.169,0.31,2.09,2.79,0.152,0.172,1.88,2.61,48,119,589,679,0
2,0.172,0.184,2.24,2.79,0.155,0.135,2.01,2.62,49,97.4,624,680,0
2,0.143,0.175,2.17,2.9,0.126,0.0914,1.95,2.77,41.6,67.2,607,682,0
2,0.156,0.17,2.15,2.84,0.138,0.107,1.93,2.69,45,75.2,603,681,0
2,0.144,0.245,2.1,2.65,0.124,0.165,1.88,2.45,39.6,114,600,666,0
2,0.156,0.323,2.11,2.79,0.14,0.19,1.9,2.61,44.3,147,598,677,0
2,0.149,0.14,2.14,2.85,0.131,0.0863,1.92,2.7,42.7,64.8,604,675,0
2,0.15,0.344,2.1,2.86,0.134,0.168,1.89,2.71,43.4,118,597,682,0
2,0.133,0.133,2.09,2.95,0.118,0.0714,1.88,2.84,38,51.5,593,678,0
