-577,-260,-10251,20,
143,-701,-16879,144,
1884,-1057,-17195,198,
2681,-1401,-23067,187,
2851,-1533,-16268,171,
2305,-1476,-11574,137,
1794,-1252,-9240,121,
1667,-871,-685,162,
1288,-382,9173,278,
297,108,15790,352,
-1484,529,16826,289,
-3486,974,15807,183,
-4024,1394,16181,109,
-3409,1582,13285,114,
-2783,1600,6372,164,
-1779,1524,5384,205,
-623,1381,6854,206,
-88,1050,-841,108,
386,519,-13148,-47,
1465,-10,-19194,-92,
2175,-486,-17042,20,
2667,-864,-25094,148,
3350,-1163,-31838,207,
3175,-1300,-18297,237,
1461,-1306,-3110,194,
303,-1345,1142,116,
730,-1212,9161,71,
836,-779,11837,117,
224,-196,17354,260,
-868,443,32767,343,
-2075,1050,31861,317,
-2921,1469,32767,237,
-3111,1496,16849,150,
-2312,1275,-7978,137,
-1312,1167,-305,163,
-343,1030,11200,208,
-69,859,8359,219,
-404,700,9510,138,
-341,487,10992,-9,
163,141,11410,-65,
1181,-349,2022,40,
2101,-721,-23043,165,
2096,-961,-32768,200,
1280,-1221,-32768,211,
533,-1350,-15778,195,
841,-1212,3850,142,
919,-920,5111,112,
361,-459,14221,176,
-467,34,11783,326,
-1025,540,-20120,376,
-1745,892,-32768,275,
-2041,1067,-22916,173,
-1543,1198,-12044,110,
-1044,1286,9220,129,
-651,1325,29358,185,
-143,1260,32767,229,
136,1022,30154,231,
-22,708,16637,122,
-480,276,-3422,-41,
-1005,-221,-6713,-85,
-548,-616,7238,27,
1051,-988,6443,162,
2410,-1399,-6707,215,
2725,-1588,-26404,218,
2341,-1391,-31422,178,
1660,-1075,-16446,131,
682,-796,-11075,116,
-108,-433,-8941,192,
-715,3,7469,347,
-1435,369,22041,397,
-1498,745,16052,310,
-1287,1151,5433,196,
-1605,1401,1875,93,
-1572,1437,4765,69,
-1214,1325,-3890,108,
-712,1149,-13552,176,
-503,831,29,214,
79,458,16276,130,
1169,142,24903,-8,
1599,-267,30545,-31,
1210,-831,22189,82,
610,-1336,-11281,190,
752,-1550,-32768,206,
1134,-1458,-31285,186,
1129,-1231,-32768,155,
538,-956,-9877,111,
-616,-611,21086,79,
-857,-43,27750,154,
-857,632,32000,324,
-733,1200,31271,374,
-842,1568,30880,290,
-1856,1515,30777,214,
-1997,1332,30396,146,
-1212,1129,28054,137,
-668,888,5093,164,
-224,739,-26780,188,
361,582,-32768,184,
954,256,-30548,82,
1408,-218,-32768,-64,
1568,-607,-9364,-72,
1868,-976,29364,49,
2157,-1303,32632,162,
846,-1400,23378,229,
-586,-1384,1045,262,
-51,-1330,-8761,196,
734,-1266,-20637,106,
621,-900,-31180,85,
-507,-260,-32130,166,
-1919,339,-32207,289,
-2521,924,-12740,335,
-1658,1592,5101,289,
-578,1882,5585,193,
10,1820,21987,126,
260,1693,32767,139,
-1126,1421,29763,167,
-2561,1173,31741,198,
-1145,753,27984,184,
512,139,-12361,64,
1202,-559,-32768,-72,
2290,-1084,-28547,-62,
2588,-1373,-25715,85,
2285,-1746,-20410,185,
1793,-1948,-26203,207,
1359,-1862,-28430,215,
1979,-1495,-7955,167,
1196,-891,3537,91,
-804,-369,15118,86,
-1869,288,32300,202,
-2368,1098,26879,349,
-2569,1363,-11494,344,
-2753,1217,-32069,244,
-2133,1205,-22645,175,
-915,1207,-2397,114,
-786,1133,21579,109,
-560,1091,32080,156,
298,888,32044,177,
860,353,25826,135,
1508,-74,8126,26,
2324,-437,-1318,-70,
2642,-949,-3493,-39,
2272,-1486,667,87,
1883,-1800,-10645,173,
943,-1606,-31291,158,
237,-1199,-32768,129,
-647,-834,-23086,96,
-1935,-533,-8465,61,
-474,-202,-13323,89,
620,490,-6004,259,
-2021,1172,6122,433,
-2798,1443,-1090,386,
-1634,1580,-4243,233,
-1936,1839,13767,104,
-2653,1844,30897,55,
-2823,1240,30504,114,
-1313,691,22812,180,
941,974,23078,207,
2750,1363,21265,135,
3505,524,-4124,-5,
2888,-672,-17240,-102,
2220,-1480,-8668,-69,
3332,-2003,-15320,87,
2498,-1837,-18624,197,
-1957,-1571,-13444,216,
-3523,-1168,-23939,174,
-503,-709,-32768,106,
1156,-804,-32065,81,
193,-1180,-31978,84,
-286,-1387,-32375,171,
-1430,-1126,4598,321,
-2355,-404,32767,359,
-2070,425,32057,237,
-1241,1219,31532,140,
-1479,2465,32767,166,
-1136,3390,27882,203,
1159,2691,-18322,186,
2436,1466,-32768,183,
2417,430,-32067,139,
1674,-463,-26460,-7,
1972,-922,-4747,-116,
1593,-1045,-236,-50,
1288,-884,-15866,122,
1152,-634,-32467,186,
-283,-308,-30972,147,
-1046,-53,-19465,116,
-486,-225,-11488,93,
1917,-640,1198,103,
1665,-1213,-5674,145,
-1518,-2029,-23697,251,
-2015,-2268,-31694,353,
-1981,-969,-11463,331,
-4240,1172,22749,216,
-5307,2267,30650,97,
-2605,2322,32403,72,
1373,2819,32724,153,
2166,3128,31764,220,
764,2278,32767,229,
-860,2021,30696,166,
-3067,1586,32767,41,
-1704,170,17881,-88,
353,-1159,-28880,-87,
703,-2646,-32768,59,
3186,-3220,-31333,149,
8232,-2579,-32585,166,
8613,-1890,-30753,198,
4538,-1978,-31990,171,
2277,-2037,-29659,98,
132,-1234,-32768,107,
-1214,-253,-17270,240,
-1505,420,25698,346,
-3806,654,32767,289,
-6378,722,30408,209,
-6825,999,32767,147,
-4959,1145,20761,143,
-2452,828,68,187,
-900,1287,9139,153,
225,2017,10393,84,
2262,1824,22274,38,
3863,1174,32767,-33,
3436,448,31310,-46,
3957,-767,32637,73,
4557,-1747,-7084,194,
2698,-1706,-32768,221,
61,-1197,-31021,216,
-1601,-102,-32524,167,
-2170,198,-32259,81,
-1789,-807,-14525,51,
-39,-1018,19269,122,
-19,-562,32767,276,
-2615,-57,31822,350,
-2717,41,32608,283,
140,-86,29819,185,
-195,-145,13989,126,
-1677,527,-4407,141,
114,1645,-16746,146,
643,1966,-15965,150,
-1412,1842,11975,181,
-7948,1933,32767,122,
-12174,1899,21336,0,
-7965,1918,-21287,-63,
1168,2105,-32768,-25,
6108,984,-32768,87,
6933,-1508,-9067,170,
8566,-2750,32767,204,
8078,-2623,30362,208,
6262,-2616,32250,180,
3387,-2642,29127,132,
737,-2240,-4400,118,
1595,-1682,-18257,224,
2597,-1563,-24794,309,
3080,-1182,-19690,260,
4253,-324,13415,189,
4130,553,28626,135,
1014,1844,13446,133,
-8164,2693,-16069,165,
-9814,2412,-16500,186,
-5233,2040,403,194,
-6389,1942,9692,159,
-4736,2010,756,18,
-980,1555,-24330,-105,
-1661,-176,-23627,-37,
-266,-1808,-4513,123,
3850,-1759,-13636,200,
5948,-1366,-30058,211,
6089,-1253,-31189,165,
4690,-951,-32768,83,
1193,-769,-6321,38,
-3865,-1631,31423,122,
-5146,-2226,32767,307,
-3410,-635,31262,391,
-2394,1769,32767,318,
-1830,2925,17825,196,
-654,2092,-22202,98,
458,6,-28312,102,
1229,-588,-12372,162,
-674,556,18380,191,
-3867,2600,32767,186,
-4689,3845,29946,108,
-3919,2117,31993,-28,
-663,-714,29774,-77,
2467,-2694,31621,17,
5790,-3651,22803,161,
7095,-3746,-15894,219,
3350,-2589,-32768,220,
-383,-303,-31496,181,
-525,1081,-32635,112,
-605,860,-32506,91,
632,558,-23357,157,
-426,271,-8986,301,
-3413,-475,1757,388,
-2523,-410,20376,334,
-1691,309,32328,218,
547,616,30865,89,
4839,446,31077,61,
4839,302,30370,133,
1623,1087,10224,181,
-1075,1873,-12422,186,
-291,1778,-12649,152,
2636,1311,-2921,34,
3841,422,6821,-32,
1415,-815,-3807,34,
-1337,-1764,-27514,142,
-459,-2104,-32768,201,
493,-2164,-32693,222,
1262,-1185,-30803,211,
-1118,-141,-28510,165,
-1554,248,-19563,113,
2137,108,-10085,125,
52,-613,-7341,234,
-6171,-694,5341,319,
-8369,-31,15433,283,
-2989,290,27237,217,
2754,570,32767,151,
2700,1042,30915,154,
3655,1076,31977,194,
6731,1230,29333,202,
5047,1708,-3416,181,
325,2615,-31182,89,
-5090,2700,-32768,-45,
-7156,626,-6747,-63,
-4580,-1741,29993,54,
-311,-2554,31105,162,
1333,-1837,31400,196,
-581,-756,27084,208,
-391,-368,-1889,165,
1976,-642,-24948,116,
1873,-1282,-26119,110,
2240,-1224,-14033,178,
2032,-903,-12349,326,
-548,-704,-13492,373,
-1429,41,-11601,279,
-238,938,-16093,180,
1072,1321,-16272,117,
2602,1496,-4932,106,
4161,1401,20362,131,
4669,873,32287,180,
2695,568,30873,186,
-114,427,29818,108,
-2412,398,9088,-12,
-3843,-62,-17539,-44,
-1771,-1180,-29995,36,
-318,-1832,-30906,106,
-3524,-1285,-29503,170,
-5192,-385,-24084,236,
-5602,-416,-10061,201,
-6314,-1160,-15439,128,
-5346,-1198,-27137,87,
-1739,424,-8553,135,
3259,2213,11218,280,
4851,1519,25512,347,
2032,493,32767,272,
517,773,31244,200,
1849,755,31389,148,
2433,454,30649,124,
2941,101,12313,132,
3724,-35,-10642,145,
4685,7,-15121,121,
5630,-11,-19400,75,
4984,12,-32343,1,
2496,97,-21878,-19,
-3551,-224,6480,71,
-9134,-721,16433,156,
-10956,-1009,10094,185,
-7491,-1273,-1678,202,
-836,-1418,-13113,170,
2596,-1330,-19425,105,
1482,-1173,-17992,69,
-423,-916,5363,150,
924,-221,17247,324,
1093,522,16303,361,
-1123,875,12421,255,
-1267,1217,-1157,164,
-260,1645,-8578,112,
436,1692,12849,145,
2692,1472,32767,172,
3799,1600,22624,171,
2876,1438,11364,149,
1753,884,-13965,56,
1142,265,-32768,-53,
-343,-851,-32768,-51,
238,-1630,-23092,72,
476,-2142,14919,179,
-338,-2599,32717,199,
-852,-2334,32078,205,
39,-1421,10319,161,
1044,-160,-24635,94,
-868,1236,-32768,85,
-1322,1463,-31242,191,
-909,525,-19074,343,
533,-195,-7502,380,
846,-405,-10592,305,
-925,-187,-13338,165,
-703,281,6455,60,
-1059,508,27038,91,
-3940,1663,31413,152,
-6674,2853,31456,217,
-3486,2765,31716,214,
4423,3190,16841,101,
5276,2558,-3236,-29,
345,-149,-21821,-41,
-946,-2078,-32399,66,
-124,-2565,-19944,157,
-45,-2636,-7530,201,
-1471,-2785,-4435,212,
483,-2892,-4409,172,
3515,-2779,-2033,112,
4666,-2330,-2288,95,
2389,-1350,-7559,200,
-1796,-200,9797,363,
-2055,815,23733,383,
-2850,1691,16495,245,
-4745,2166,14218,107,
-3064,2079,17431,29,
-919,1735,16928,101,
1488,970,17230,214,
2191,228,5796,229,
3892,511,-26002,174,
5158,891,-32768,63,
3638,523,-14097,-27,
2192,-212,4428,7,
2263,-779,24875,132,
2156,-998,30276,199,
698,-1202,11301,199,
561,-1326,-11690,172,
-3610,-1261,-28375,119,
-6509,-1257,-32768,86,
-4294,-745,-26122,101,
-1411,504,-6323,230,
-788,1585,13541,365,
-1062,1364,26910,338,
0,794,21130,248,
-180,894,6425,170,
407,949,3473,126,
1831,1125,-1363,156,
1593,1195,-20837,174,
1043,784,-31371,188,
1110,695,-32768,184,
892,520,-17001,40,
-1434,-473,26203,-75,
-3567,-1169,32767,1,
-1946,-1252,29003,148,
926,-1412,22375,239,
1970,-1915,21251,238,
1892,-2353,18258,181,
1532,-2367,-1832,137,
293,-1972,-23121,123,
-2419,-1084,-32150,135,
-1456,409,-32135,254,
