-699,202,10147,-16138,
-1716,454,25880,-32768,
-2000,294,28274,-25713,
-2124,156,29963,-3547,
-1918,-11,27418,23218,
-1576,-144,22558,32767,
-979,-226,15911,32211,
-300,-293,6728,32693,
327,-360,-3357,32338,
832,-413,-12124,32505,
1227,-444,-18554,32522,
1530,-451,-23407,32530,
1739,-373,-26610,32555,
1832,-212,-26755,17097,
1755,-49,-24445,-12853,
1491,58,-21138,-31702,
1081,165,-15403,-32748,
632,307,-6816,-32342,
95,418,2463,-32420,
-545,465,11149,-32484,
-1084,438,19701,-32203,
-1480,343,26771,-32768,
-1698,231,29931,-26283,
-1682,134,27498,-1910,
-1501,5,23221,24470,
-1105,-92,19535,32767,
-631,-167,12894,32164,
-35,-306,4418,32731,
716,-415,-3555,32285,
1215,-426,-10192,32556,
1166,-408,-16795,32466,
646,-394,-23097,32636,
177,-319,-27452,32141,
176,-152,-29569,14707,
297,58,-26427,-15674,
579,212,-20923,-32384,
940,311,-14705,-32569,
828,395,-5768,-32371,
524,458,4291,-32424,
325,448,13070,-32413,
88,395,19898,-32350,
-235,341,25117,-32768,
-734,220,28930,-22086,
-1384,71,29435,5105,
-1868,-36,26495,28702,
-2154,-268,21858,32767,
-1520,-401,14441,32176,
-484,-485,4167,32756,
708,-506,-5479,32220,
1784,-468,-13068,32688,
2432,-389,-19889,32291,
2539,-260,-25278,32767,
2260,-131,-27686,30279,
1761,-25,-26538,9826,
1207,86,-23580,-19009,
609,243,-19637,-32768,
41,379,-13603,-32396,
-245,467,-6004,-32410,
-477,507,3060,-32426,
-841,473,12125,-32373,
-1353,376,20178,-32487,
-1567,270,26177,-32750,
-1392,146,28957,-18571,
-1362,-22,28801,10120,
-1326,-169,25616,30655,
-1236,-256,19878,32767,
-1012,-346,11893,32298,
-432,-463,2270,32678,
379,-515,-6644,32236,
1194,-463,-14036,32725,
1837,-359,-20926,32210,
2156,-242,-25706,32767,
2089,-85,-26872,27769,
1697,69,-25142,4221,
1172,194,-22304,-23045,
705,308,-20175,-32768,
233,381,-15198,-32222,
-360,449,-4269,-32460,
-847,420,7157,-32490,
-1146,305,15242,-32164,
-1434,301,22528,-32768,
-1569,307,28515,-30690,
-1511,117,30285,-12961,
-1338,-99,28488,12901,
-1046,-143,24548,31190,
-733,-319,18630,32767,
-367,-441,10021,32307,
110,-415,535,32659,
578,-401,-7456,32247,
1001,-293,-14425,32734,
1419,-285,-21259,32200,
1738,-380,-27693,32767,
1725,-233,-29882,26421,
1396,-37,-26811,-270,
1116,72,-23063,-26743,
886,217,-19366,-32768,
456,307,-12169,-32180,
-147,426,-1140,-32500,
-818,528,8855,-32447,
-1325,537,16217,-32198,
-1607,454,22988,-32768,
-1776,297,27858,-30176,
