-401,-432,3812,16256,
409,-408,15405,32767,
1149,-157,27042,30230,
1467,-119,32125,17581,
1846,-52,30962,26,
1908,-153,31671,-21294,
1800,-272,24058,-32768,
1720,-170,8683,-32204,
1694,102,-3259,-32345,
1384,333,-14459,-32589,
651,479,-19237,-32183,
-241,373,-18921,-32768,
-1021,155,-24690,-29988,
-1757,178,-30018,-4333,
-2402,166,-27034,26246,
-2758,5,-22048,32767,
-2813,-96,-14877,32140,
-2416,-124,-3405,32716,
-1637,-62,1360,32265,
-815,-55,3189,32652,
-38,-163,6611,32197,
639,-248,15583,32767,
1168,-269,29403,25464,
1606,-388,31904,6379,
1924,-431,31423,-11138,
2025,-323,29475,-27781,
1961,-368,18563,-32768,
1985,-240,7285,-32235,
1962,139,-7930,-32476,
1504,389,-17102,-32410,
598,391,-17616,-32609,
-498,267,-26684,-32238,
-1346,402,-32768,-32768,
-2023,494,-32238,-11244,
-2639,189,-32444,24651,
-2946,110,-22028,32767,
-2887,270,-847,31977,
-2381,426,7774,32767,
-1567,315,5661,32156,
-760,-93,10093,32728,
-16,-258,16823,32198,
696,245,26692,32767,
1355,139,32640,28719,
1832,-724,29276,8735,
2075,-770,26633,-9469,
2102,-831,21442,-19624,
2024,-1354,5880,-27560,
1930,-1206,-3870,-32397,
1778,-799,-3923,-32287,
1376,-618,4829,-32531,
550,245,4455,-32433,
-419,1824,-17909,-32541,
-1294,2228,-31850,-31615,
-2112,1579,-32768,-6157,
-2718,353,-30030,26804,
-3031,-935,-17846,32767,
-2930,-1429,-10043,32130,
-2336,-1017,-2815,32767,
-1512,-331,6650,32220,
-633,-3,12363,32545,
261,317,13423,32507,
979,225,17076,32619,
1496,230,23992,32113,
1911,706,18679,17223,
2148,427,13585,-13714,
2179,-56,20735,-32595,
2087,-185,22058,-32483,
2039,-1115,9539,-32339,
1758,-913,-5422,-32497,
1123,548,-12660,-32244,
241,1099,-18381,-32649,
-704,675,-26642,-32233,
-1507,1597,-32250,-18273,
-2249,3355,-32724,10217,
-2843,2362,-24904,31201,
-3044,810,-15431,32767,
-2824,-2170,-9055,32329,
-2182,-5370,-212,32695,
-1411,-4303,7715,32247,
-595,-2795,17478,32723,
358,-441,25244,32227,
1109,1438,30095,32767,
1636,1642,31457,29047,
2072,1240,31207,8607,
2234,-484,29512,-19196,
2121,-512,17406,-32768,
2001,832,6390,-32266,
1950,809,-2782,-32327,
1709,579,-15129,-32578,
1126,1607,-21086,-32018,
237,2457,-26752,-32768,
-691,3059,-32754,-27663,
-1529,2234,-32135,-2897,
-2375,-1540,-24873,24357,
-2921,-4786,-20385,32767,
-3072,-5159,-18062,32203,
-2708,-3319,-9597,32717,
-2062,-1086,-189,32331,
-1373,2185,8262,32565,
-470,4296,15859,32545,
410,3690,21605,32409,
1072,1372,24294,32767,
1674,-1095,25162,17949,
2202,-4465,26649,-4586,
2512,-5726,21626,-22408,
2571,-2559,15563,-32768,
2352,1345,12383,-32372,
1986,4141,4118,-32336,
1278,4541,-7167,-32569,
373,3204,-16964,-32097,
-415,654,-23024,-32768,
-1103,-1903,-26168,-22970,
-1775,-2096,-29765,-781,
-2285,-1558,-27591,21338,
-2505,-1721,-18663,32767,
-2417,-124,-12770,32358,
-2074,1518,-7501,32579,
-1660,522,196,32437,
-1213,87,4385,32546,
-499,197,9344,32378,
267,-9,21893,32767,
906,-52,31298,31731,
1596,-473,32064,17823,
2093,-226,27877,-6191,
2366,241,23826,-28485,
2489,411,21042,-32768,
2199,984,9293,-32012,
1615,2527,-3015,-32570,
971,3138,-11200,-32450,
174,1560,-20189,-32099,
-706,-1613,-26049,-32768,
-1303,-2851,-27997,-22320,
-1751,-2245,-29015,2998,
-2192,-1495,-28908,24606,
-2459,-1261,-25226,32767,
-2466,-226,-16321,32292,
-2097,2807,-6155,32634,
-1597,3469,3072,32379,
-1015,1721,11926,32641,
-243,352,22708,32307,
545,281,28347,32767,
1216,-913,28706,31152,
1861,-2043,27143,15917,
2319,-1380,23938,-5075,
2588,-1244,19616,-25932,
2604,-2107,12398,-32768,
2149,-2539,4293,-31988,
1541,-2134,-1851,-32666,
889,-1699,-7205,-32246,
125,-441,-17249,-32543,
-714,606,-26135,-32286,
-1374,578,-27961,-19027,
-1838,130,-26552,754,
-2199,2678,-24827,20819,
-2338,3191,-22728,32767,
-2225,697,-16783,32440,
-1806,-725,-6357,32491,
-1391,-1024,1887,32432,
-996,-602,6479,32621,
-300,1969,15692,32135,
536,1068,28266,32767,
1145,-1287,32073,27077,
1696,2203,31493,6474,
2340,3729,29712,-14623,
2657,2012,21276,-30270,
2535,-527,11202,-32768,
2084,-4508,1611,-32251,
1286,-4148,-7918,-32439,
409,-439,-12389,-32533,
-335,874,-12946,-31922,
-871,130,-19142,-23439,
-1160,-1281,-28375,-10531,
-1596,-958,-32768,4579,
-2111,-1144,-29993,21998,
-2351,-521,-23954,32369,
-2417,467,-19621,32567,
-2072,874,-12426,32354,
-1439,1652,-888,32708,
-792,3940,11357,32181,
-12,4421,25050,32767,
781,3952,32326,30160,
1523,3447,31733,15407,
2013,-733,31478,-249,
2160,-3192,31151,-14039,
2403,-3484,24665,-24208,
2427,-3429,13341,-29989,
2054,-1782,2159,-32622,
1530,86,-8211,-32298,
722,1927,-15281,-32692,
-255,556,-22792,-27729,
-1108,-6020,-27447,-16819,
-1625,-9026,-28376,-2780,
-2077,-4898,-26646,11503,
-2419,-1770,-25760,24309,
-2362,-473,-23887,32382,
-2144,-94,-15683,32571,
-1843,1866,-6575,32433,
-1406,4665,4229,32656,
-649,6933,14658,32282,
214,7629,23944,32767,
895,5318,28326,28926,
1358,2932,29812,16757,
1871,-19,31609,1702,
2244,-2033,29690,-14064,
2329,-1406,22941,-27216,
2259,-1033,12686,-32628,
1844,-627,1786,-32428,
1216,-109,-7606,-32239,
451,-252,-15650,-32768,
-342,-239,-21772,-25318,
-966,3153,-26330,-7146,
-1479,3891,-30032,6661,
-1947,-1518,-29927,12645,
-2333,-5470,-26045,21985,
-2550,-6244,-20655,31908,
-2251,-3081,-13453,32657,
-1693,-3323,-4035,32413,
-1125,-6417,4951,32746,
-352,-2396,14565,32219,
556,2989,25307,32767,
1151,5653,31196,28562,
1539,6844,31941,15644,
2050,4081,30023,1548,
2352,1140,25437,-13335,
2404,-1177,18633,-27254,
2089,-3593,8485,-32768,
1339,-2943,-427,-32360,
