1378,335,-596,133,
2804,897,-618,209,
2143,1278,569,46,
1769,1612,2158,0,
1137,1817,3687,-11,
315,1860,4467,84,
-591,1665,5107,227,
-1390,1290,5527,228,
-2003,825,4776,183,
-2499,271,3309,150,
-2753,-339,1724,161,
-2679,-891,93,221,
-2321,-1329,-1661,266,
-1766,-1613,-3481,280,
-1112,-1762,-4719,241,
-343,-1771,-5122,131,
528,-1583,-5257,49,
1324,-1231,-5280,113,
1933,-793,-4445,241,
2412,-290,-3022,283,
2663,276,-1500,265,
2600,822,-411,195,
2272,1265,495,57,
1801,1589,2084,-9,
1211,1810,3590,-17,
408,1869,4426,65,
-511,1690,5006,214,
-1325,1307,5489,235,
-1954,835,4912,188,
-2459,298,3521,148,
-2739,-296,1938,152,
-2699,-855,219,210,
-2367,-1305,-1489,256,
-1826,-1593,-3256,278,
-1163,-1749,-4567,230,
-400,-1780,-4954,107,
471,-1602,-5095,25,
1272,-1250,-5223,80,
1882,-832,-4539,208,
2376,-361,-3210,262,
2656,201,-1679,244,
2617,756,-527,182,
2307,1200,338,48,
1852,1527,1880,-28,
1284,1761,3457,-42,
-433,1715,4357,26,
-1263,1362,4992,181,
-1893,913,5525,214,
-2400,380,5058,163,
-2712,-220,3695,125,
-2704,-792,2139,126,
-2400,-1262,483,182,
-1873,-1572,-1246,233,
-1233,-1743,-3052,259,
-489,-1783,-4468,234,
381,-1620,-4967,135,
1193,-1289,-5074,35,
1823,-887,-5207,68,
2336,-403,-4565,198,
2645,167,-3237,262,
2633,713,-1742,246,
2345,1167,-543,192,
1893,1511,376,62,
1331,1751,1857,-20,
550,1856,3494,-39,
-368,1730,4479,17,
-1200,1382,5035,173,
-1847,922,5527,219,
-2374,394,5160,172,
-2701,-194,3884,130,
-2714,-766,2350,119,
-2427,-1248,642,175,
-1914,-1583,-1087,231,
-1287,-1770,-2864,258,
-555,-1823,-4314,240,
306,-1678,-4865,147,
1132,-1347,-4994,39,
1772,-919,-5232,60,
2291,-433,-4745,191,
2627,115,-3451,262,
2644,661,-1941,250,
2374,1135,-669,205,
1932,1492,178,74,
1396,1743,1533,-15,
646,1868,3195,-31,
-271,1755,4242,12,
-1130,1420,4829,165,
-1797,976,5398,224,
-2329,456,5200,177,
-2677,-135,3995,136,
-2724,-703,2492,121,
-2471,-1188,894,169,
-1980,-1532,-812,225,
-1354,-1727,-2648,259,
-623,-1796,-4173,245,
240,-1683,-4819,158,
1088,-1383,-4925,45,
1744,-981,-5067,52,
2262,-507,-4620,180,
2618,58,-3421,266,
2660,631,-1923,260,
2406,1115,-633,217,
1975,1484,218,91,
1439,1740,1512,-9,
708,1868,3192,-32,
-197,1779,4325,3,
-1063,1462,4902,152,
-1740,1019,5437,221,
-2277,499,5298,179,
-2649,-78,4151,140,
-2723,-659,2629,120,
-2492,-1160,931,164,
-2007,-1519,-742,222,
-1392,-1729,-2587,259,
-684,-1809,-4231,254,
169,-1709,-5004,172,
1021,-1408,-5123,53,
1688,-1005,-5234,48,
2218,-546,-4844,169,
2601,-2,-3643,261,
2674,566,-2065,259,
2443,1057,-657,222,
2024,1429,214,105,
1498,1705,1401,-2,
789,1854,3059,-30,
-111,1788,4261,-6,
-997,1500,4902,138,
-1683,1072,5508,228,
-2225,559,5416,191,
-2630,-20,4231,148,
-2746,-605,2716,126,
-2532,-1106,1099,165,
-2064,-1473,-528,220,
-1456,-1692,-2314,258,
-754,-1784,-4002,257,
81,-1706,-4868,183,
940,-1429,-5077,61,
1631,-1028,-5252,41,
2177,-571,-4920,156,
2578,-37,-3727,261,
2689,538,-2233,265,
2480,1038,-843,230,
2061,1427,73,122,
1558,1707,1284,6,
871,1873,2950,-29,
-27,1833,4189,-12,
-924,1548,4822,123,
-1641,1119,5280,228,
-2199,619,5321,195,
-2619,35,4362,148,
-2751,-564,2929,122,
-2559,-1093,1369,158,
-2118,-1486,-259,220,
-1523,-1710,-2049,259,
-831,-1819,-3804,258,
-6,-1763,-4744,194,
859,-1501,-4950,73,
1569,-1107,-5109,37,
2130,-646,-4890,143,
2562,-110,-3807,254,
2702,464,-2331,261,
2515,966,-966,232,
2116,1353,-42,133,
1622,1634,1119,10,
951,1813,2867,-29,
59,1812,4211,-19,
-845,1562,4780,110,
-1575,1142,5257,225,
-2151,651,5409,199,
-2591,94,4559,155,
-2753,-498,3204,125,
-2588,-1026,1590,155,
-2153,-1417,-132,215,
-1565,-1654,-1922,256,
-887,-1765,-3722,263,
-72,-1719,-4867,203,
796,-1472,-5119,84,
1524,-1093,-5265,34,
2102,-661,-5166,131,
2534,-144,-4119,246,
2706,407,-2554,266,
2556,904,-1069,241,
2157,1309,-76,144,
1657,1601,1052,20,
1009,1793,2792,-25,
136,1810,4170,-26,
-779,1586,4790,90,
-1519,1189,5301,220,
-2096,712,5493,208,
-2556,166,4701,161,
-2736,-419,3351,127,
-2587,-949,1701,150,
-2177,-1359,21,211,
-1602,-1619,-1714,253,
-942,-1749,-3549,265,
-154,-1725,-4697,212,
712,-1503,-4980,95,
1464,-1130,-5189,33,
2055,-694,-5123,114,
2509,-179,-4083,238,
2710,387,-2615,262,
2596,909,-1131,238,
2219,1327,-128,157,
1732,1627,842,28,
1101,1826,2499,-26,
247,1855,3945,-27,
-676,1642,4660,82,
-1454,1241,5210,220,
-2044,757,5453,211,
-2510,202,4682,164,
-2722,-399,3321,127,
-2621,-951,1752,142,
-2244,-1389,132,204,
-1677,-1654,-1557,246,
-1021,-1775,-3337,260,
-237,-1772,-4545,219,
636,-1569,-4899,108,
1396,-1205,-5107,33,
1981,-774,-5142,108,
2447,-255,-4244,237,
2679,324,-2753,274,
2585,855,-1263,248,
2231,1281,-218,170,
1757,1585,794,36,
1154,1786,2407,-23,
317,1840,3883,-28,
-612,1655,4659,65,
-1407,1274,5191,210,
-2008,806,5488,216,
-2485,262,4814,167,
-2723,-328,3476,128,
-2642,-882,1952,140,
-2277,-1330,293,201,
-1730,-1620,-1446,246,
-1093,-1771,-3291,262,
-323,-1780,-4592,224,
558,-1590,-4984,114,
1342,-1217,-5135,32,
