398,2466,-2402,109,
568,4956,-5538,263,
-318,3230,-5529,258,
-1003,1835,-5985,230,
-1547,127,-5237,115,
-1972,-1507,-3760,14,
-2249,-3021,-2127,59,
-2274,-4245,-696,187,
-2052,-5017,571,244,
-1624,-5299,2288,233,
-1088,-5144,3959,175,
-472,-4567,4717,54,
255,-3488,5534,-34,
969,-2022,6934,-60,
1513,-436,6894,55,
1918,1146,5527,229,
2197,2716,3921,257,
2210,4045,1930,207,
1963,4904,-174,163,
1586,5266,-2483,154,
1147,5200,-4373,200,
543,4649,-5266,245,
-227,3514,-5712,263,
-958,1964,-6035,233,
-1511,307,-5434,129,
-1936,-1327,-4065,20,
-2233,-2890,-2385,44,
-2286,-4155,-927,171,
-2089,-4966,281,239,
-1673,-5274,1962,230,
-1146,-5146,3717,178,
-551,-4621,4656,58,
169,-3609,5333,-38,
901,-2155,6761,-72,
1476,-560,7062,32,
1900,1004,5752,220,
2208,2577,4104,265,
2253,3927,2106,213,
2020,4825,-58,165,
1646,5255,-2366,153,
1209,5236,-4290,198,
621,4745,-5276,239,
-143,3682,-5731,261,
-901,2167,-6106,240,
-1478,499,-5657,139,
-1913,-1150,-4272,23,
-2230,-2747,-2614,38,
-2299,-4075,-1140,167,
-2111,-4951,124,246,
-1700,-5298,1745,238,
-1177,-5190,3528,192,
-593,-4688,4537,79,
119,-3702,5329,-27,
853,-2277,6831,-71,
1432,-684,7266,20,
1858,862,5956,209,
2174,2441,4291,269,
2252,3856,2306,220,
2045,4801,139,175,
1688,5260,-2160,153,
1266,5273,-4132,207,
685,4832,-5165,267,
-66,3827,-5703,283,
-829,2318,-6225,262,
-1437,651,-5848,170,
-1889,-997,-4544,50,
-2226,-2612,-2880,49,
-2327,-3963,-1291,169,
-2165,-4870,-20,253,
-1766,-5269,1547,251,
-1238,-5202,3393,212,
-653,-4743,4661,105,
49,-3819,5254,-8,
790,-2434,6415,-63,
1393,-852,6986,16,
1840,718,5941,205,
2167,2314,4401,282,
2270,3751,2436,241,
2080,4751,305,193,
1714,5252,-1915,165,
1297,5292,-4019,205,
751,4874,-5281,252,
17,3902,-5778,280,
-753,2444,-6261,268,
-1375,809,-6000,181,
-1835,-825,-4703,58,
-2180,-2444,-3013,42,
-2302,-3830,-1482,159,
-2161,-4784,-186,250,
-1782,-5240,1434,251,
-1270,-5228,3218,218,
-700,-4810,4538,117,
-12,-3910,5111,0,
731,-2549,6231,-64,
1350,-962,6958,-3,
1802,631,5981,185,
2145,2224,4493,277,
2273,3667,2596,236,
2112,4709,470,191,
1766,5269,-1844,164,
1360,5344,-4012,194,
832,4964,-5308,245,
108,4044,-5809,278,
-660,2615,-6274,268,
-1297,964,-6085,191,
-1774,-685,-4882,65,
-2153,-2314,-3223,32,
-2306,-3736,-1556,141,
-2180,-4730,-259,246,
-1824,-5223,1261,252,
-1320,-5248,3080,220,
-753,-4876,4441,127,
-74,-4018,5001,4,
671,-2691,6105,-70,
1304,-1099,7061,-20,
1769,500,6212,165,
2120,2079,4722,273,
2270,3551,2865,242,
2129,4631,699,195,
1791,5213,-1622,162,
1380,5334,-3834,189,
858,5017,-5214,241,
144,4158,-5747,274,
-631,2755,-6218,272,
-1275,1094,-6154,203,
-1740,-545,-5020,77,
-2109,-2167,-3393,28,
-2287,-3613,-1715,129,
-2192,-4645,-350,239,
-1856,-5186,1100,250,
-1373,-5249,2868,221,
-827,-4912,4202,135,
-162,-4114,4832,13,
574,-2840,6043,-71,
1218,-1270,7106,-37,
1694,323,6337,145,
2059,1900,4804,269,
2235,3408,2976,247,
2119,4537,880,200,
1802,5162,-1378,165,
1413,5317,-3587,184,
920,5045,-5063,239,
232,4251,-5718,280,
-541,2908,-6240,277,
-1211,1277,-6308,214,
-1698,-368,-5224,89,
-2085,-2005,-3562,25,
-2290,-3485,-1869,115,
-2222,-4571,-490,230,
-1909,-5149,875,251,
-1420,-5235,2591,225,
-872,-4923,4029,145,
-214,-4165,4715,20,
534,-2930,5887,-75,
1198,-1386,7089,-59,
1689,188,6440,116,
2063,1759,4981,260,
2255,3270,3196,247,
2154,4421,1053,198,
1837,5095,-1232,165,
1447,5302,-3516,164,
967,5067,-5089,204,
290,4320,-5788,246,
-484,3006,-6236,254,
-1171,1393,-6302,201,
-1667,-243,-5366,79,
-2050,-1877,-3818,5,
-2268,-3380,-2160,83,
-2222,-4511,-807,203,
-1941,-5143,586,233,
-1478,-5265,2461,209,
-928,-4981,3952,140,
-273,-4272,4676,17,
468,-3067,5842,-88,
1134,-1524,7114,-86,
